5010906275996572633,6493581724141198741
6010787275257571576,842846501417201550
7010924276002572467,6128804744224159220
7010924276002572467,3502510845760007338
7010924276002572467,-578156641762363345
-7506384235581390893,6022205592682717526
-7506384235581390893,7413344850500955337
-8506521236582392808,6493581724141198741
6940355838132160535,6493581724141198741
6940355838132160535,8581614941770002764
1936426631796262053,6913268882499481459
4797226510592237555,5247920953015099584
4797226510592237555,8592306961204380723
6797468512182240005,-8914464863762678881
-202658488388760612,-940415022552647187
-2645598356987416013,-6094988058243923104
-2645598356987416013,6913268882499481459
-3645735357732416904,-3026760652624195547
3804601920633030746,7413344850500955337
4804738921410031805,630831651100348477
1804583920579030544,-7154752383833648999
2804720921356031819,-3171150797683574404
2804720921356031819,7467981654311152612
7804861921957032342,-3171150797683574404
8804742921198031305,6929574213890444536
5804619920623030604,8804742921198031305
5804619920623030604,6929574213890444536
1361918053618377737,-5533197189576067599
-4638359948015624821,-8914464863762678881
-5638240947256623536,4956126618474609139
-6324454162664245193,9179879420614690447
-4324468162930245863,-2744606636255106278
1679310042378651050,-8132909213241034354
1679310042378651050,-8129153007982137565
1679310042378651050,6913268882499481459
-7767289030705899707,6493581724141198741
-7767289030705899707,6264232204593613606
-1763510825413002970,-8314147124186495753
6236529174658997246,8476641588870267502
6236529174658997246,9046073171251654509
7236666175467998449,6913268882499481459
-6206436693745657677,5707939385348112587
3487209931552756601,4138657073201347687
-512794068235242963,-4931965624608608932
-8955755936847898358,8313816860478517392
-8955755936847898358,-3315241959305847628
-1396906697095000000,-4638359948015624821
9046073171251654509,-5533197189576067599
-400525901828896492,-7867382784409665450
-1282613433387309359,2804720921356031819
-1282613433387309359,-7956765969654512096
-1282613433387309359,-8974466804582129986
-6282754433984310142,-8412622048338198339
-6282754433984310142,3251367506358243575
1160326435131345730,2904932941037075699
-839691564858654120,2904932941037075699
-6839713564940654454,630831651100348477
3035038556984966446,-2299947672181109599
2034901556203965439,-7965124443634034243
-7965124443634034243,-2299947672181109599
-7965124443634034243,8057405216243595195
-8965261444411035302,1870872991887862017
7477964425265621109,6940355838132160535
-6968743648143929951,1233447242664302071
-6968743648143929951,5576644993511241222
-3522198575349379632,2347973810368732059
-3522198575349379632,-6746100647744083283
-1957590033086240723,-8520632749868659783
-1957590033086240723,1454068188007247787
-2957727033863241782,2838091149470021485
-2957727033863241782,7702367835857715420
42427966967759255,6128804744224159220
2042413966701758841,-4842117090584879970
4042431966963759443,3698337232083548513
3042294965962757528,4042431966963759443
-4408042312386689938,6493581724141198741
8038679761480862184,7476760589625268543
8038679761480862184,-5513826101327857645
8038679761480862184,-5935329614274008475
6038661761506862294,9046073171251654509
6038661761506862294,-5535923551616745326
-5533197189576067599,7476760589625268543
6913268882499481459,-873181404731804450
4913250882493481369,6493581724141198741
4913250882493481369,-6719522112518617217
-5090531322583414664,-8132909213241034354
703579324144045970,844641982688873856
703579324144045970,6324291111388754690
-296557676636955101,-7389439858234957818
-3296456675883953898,180604055055169479
-8292841471210057658,844641982688873856
-8292841471210057658,6324291111388754690
-5292942471963059053,-8132909213241034354
-6300335881941851794,7327336430450495350
-6300335881941851794,3571603611933812906
-6300335881941851794,2155175112774869721
-7300216881186850753,1246453218617842851
-8300353881995851996,2666165647163340944
-8175048003539471998,-974948214077502397
-4175044003751472418,-6216930488646770123
-4175044003751472418,-2945591676659457448
-3174907002942471215,4756734728979172533
-3174907002942471215,7814644688097156830
-6175062003741472300,127578908485806392
-6175062003741472300,8581614941770002764
-6175062003741472300,7394822415369169180
2271656070098079690,6482420820999758130
4828857202132424980,8793023054666221242
3828720201351423909,2914574150347219426
3828720201351423909,1711676439522387331
-3171150797683574404,-4931965624608608932
3710958733904838649,4697014490911193675
-289045265883160915,-3388534223137478077
-8735763339754712849,5905055941872077172
-4539885023607921459,4797226510592237555
-4539885023607921459,8934878948902408411
-6539903023853922085,-1129282008947139174
7460414977820080497,8934878948902408411
-3982701891595575995,-7046289575185911002
-982546890824575042,-7506384235581390893
-982546890824575042,8257566556637812025
-4628321180307498093,2868290634651933512
5818382893362053755,4797226510592237555
7814644688097156830,-6175062003741472300
3257681557352812938,6382915985015043807
1257663557362813056,7347858809625731174
1257663557362813056,5347872809635730844
1257663557362813056,4697014490911193675
1257663557362813056,-2727382865693190624
1257663557362813056,-3283270692786298820
1257663557362813056,-6183831864696688691
8257566556637812025,5247920953015099584
-6746100647744083283,467854653740151741
-6746100647744083283,-873181404731804450
813840053768678454,7476760589625268543
-4186044945552320533,-7521397384381138775
8256920922884334326,6493581724141198741
-9189942151584218583,-2537905926744578235
7256815922327333383,6621328949299074002
-9071279048844153004,7278414220583882776
-7071261048854153122,-9071279048844153004
-6071124048045151919,-2317497119690650259
4931893522763265934,7413344850500955337
-3068146477308733962,-9071279048844153004
-2068265478067735255,6493581724141198741
-2068265478067735255,630831651100348477
-634630012192348800,7413344850500955337
-8520632749868659783,-8914464863762678881
6926244324609892988,6493581724141198741
4926226324555892746,-8377411942628634656
4926226324555892746,318951904052750793
4926226324555892746,7526284554176419967
5926107323796891757,2838091149470021485
5926107323796891757,-4921793805334628695
5926107323796891757,-7074431704504128900
5926107323796891757,-5421686840411739502
-1520473749037658594,-8612737995048623998
4483304456267238355,3257681557352812938
4483304456267238355,1239585011552693824
6483290456065237989,-5872443091340192918
6483290456065237989,-6527607154405707868
-8963554618409314978,5010906275996572633
-8402615280886071963,8793023054666221242
-5078457515830483462,6482420820999758130
-6078338515107482389,6250588152296764472
-1078453515786483402,3867686512607885141
-7521397384381138775,-6746100647744083283
4925324689486413355,2347973810368732059
4482402820945758152,-6748914495015758455
6482420820999758130,-7602563957335875707
6482420820999758130,-7382441326522573326
7482525821744759509,-4328908197646748895
-3517637179126242000,6913268882499481459
4039480952417102913,6797468512182240005
4039480952417102913,-8914464863762678881
1039581953154104132,4730384719025183341
3060490612540832338,6913268882499481459
-3382453256049823037,-2190087081896469323
-3382453256049823037,-5307971550110056052
-3382453256049823037,-3315241959305847628
-3382453256049823037,6382915985015043807
8064131816828727404,8690965822342756180
7621209948544072707,-2317497119690650259
7621209948544072707,7413344850500955337
6621328949299074002,-4842117090584879970
-7501152358833888406,-6383679864498497348
-7501152358833888406,-937436842931607517
3502510845760007338,-3296456675883953898
5502528845814007324,8690965822342756180
-2944189228057544610,8934878948902408411
-940415022552647187,8325178746224233621
9059610977317352399,-3247029476127723832
1616786109481698063,7580468821069307570
1616786109481698063,-8276586243967962122
616649108700697054,2787171473654490487
616649108700697054,4917951176751980069
616649108700697054,9130379775893585932
-6826175758878956514,1255429363788893814
-6826175758878956514,-3026760652624195547
3620560314982595526,-8132909213241034354
2620423314205594477,3620560314982595526
4817185265171864610,-6531816480725651453
6820927470420761553,7278414220583882776
-7625780603244790259,6233332241905300962
-625653602673789324,-315342960042848847
-625653602673789324,2787171473654490487
1833966078556927530,-5872443091340192918
1833966078556927530,1936426631796262053
1833966078556927530,4404054447851686653
2834103079369928763,-641296879189318453
2834103079369928763,-7867382784409665450
1509707312768337838,6493581724141198741
-490310687477662812,-4178747664009041637
-490310687477662812,7102537040333046812
-2051131023989903826,-873181404731804450
3395688050394648705,-873181404731804450
7394822415369169180,127578908485806392
7394822415369169180,-5872443091340192918
-51758657721381745,844641982688873856
-608973789957727561,3787020472867489510
-9176307901497282391,8581614941770002764
-9176307901497282391,-111444386959930591
-4176422902180283138,951420572902318966
1840534911833780111,8934878948902408411
-159483088220219835,-1818608831920242374
-7602563957335875707,-8175048003539471998
6844176116329675849,-8483512903543904044
-1716547219669564708,8697050490955193511
-3716565219723564694,-4287768755595785006
-7601662322270396050,6913268882499481459
-7601662322270396050,-2313870711084007638
-4277504556958806803,8934878948902408411
-2277518557160807369,-3716565219723564694
5284225414690914020,5308164272008345585
-7276757922692328501,6929574213890444536
-6276620921915327444,198848245836228716
-8276638921905327302,7037298644597283282
-5276739922638328515,-5271733747232358004
5727179283235569021,6621328949299074002
1126193382942482810,-400525901828896492
5126229382986482646,1936426631796262053
5126229382986482646,-6531816480725651453
5126229382986482646,-3090002907972924303
4126348383745483901,464098448481254928
-8320373689946067773,6493581724141198741
-8877588822182413621,1361918053618377737
-6759553353177825959,9131224113041702374
-2316595484593170922,4960981578552030421
-2198834017210585710,958161591095441794
-2198834017210585710,-3530498516767785588
-2198834017210585710,-7939651710392803797
-2198834017210585710,9122390911750307690
-7202475221706481200,7237193447717198432
4244109851160069017,-296557676636955101
4244109851160069017,7278414220583882776
5244246852161070930,8257566556637812025
-2317497119690650259,738845194850773558
-2317497119690650259,-2272840038915065759
682625880884350440,-266893549648994617
682625880884350440,-2400257488542407727
-6317533119990651087,-6839713564940654454
-6317533119990651087,1239585011552693824
-6317533119990651087,-5200726113506927935
-6317533119990651087,3261043446953365142
-6317533119990651087,630831651100348477
-6317533119990651087,4610596224687453206
-4317515119936650885,6493581724141198741
-4317515119936650885,-6719522112518617217
1125547749381005553,1135013190742086467
6125464748666004102,1936426631796262053
-760432988437306018,-284442997366536173
1239585011552693824,6018641953300645757
4686386086139247217,738845194850773558
4686386086139247217,7413344850500955337
-867255783834664811,4743207609281160647
1132762216411335839,-7046289575185911002
-7867382784409665450,7278414220583882776
6136403420715230873,-2190087081896469323
6136403420715230873,-3315241959305847628
6136403420715230873,-4287768755595785006
6136403420715230873,6382915985015043807
4136385420677230855,-8175048003539471998
4136385420677230855,3444689810794944326
-7986077887193730895,3738968195649774859
-985918886318729368,-8963554618409314978
-985918886318729368,763866869706749928
-2428977755640385826,-3308846312896048251
-1542232383501596031,5707939385348112587
2457803616542404093,-2537905926744578235
-5985158251850250708,8804742921198031305
-5985158251850250708,-4176422902180283138
-5985158251850250708,248035954018101491
-7985176251840250566,8592306961204380723
6018641953300645757,-8963554618409314978
6018641953300645757,630831651100348477
-7303588876741005401,-6306904715218704629
-7303588876741005401,-708798485013978373
-303429875914004210,5926107323796891757
-2299947672181109599,-8129153007982137565
-2299947672181109599,3395688050394648705
-6093784317638569039,-8132909213241034354
6906396683286432414,-4638359948015624821
6906396683286432414,-3171150797683574404
2024918785185496622,3395688050394648705
-974948214077502397,-873181404731804450
8467862653556151381,-6270130442784051389
7467981654311152612,7804861921957032342
7467981654311152612,-873181404731804450
467854653740151741,-3517637179126242000
-5535923551616745326,8965027945689978971
-5535923551616745326,5907221298687398924
464098448481254928,-8914464863762678881
-92860682507089288,6179724419779689236
-92860682507089288,1790630374868647951
3349960185284564716,7476760589625268543
4350097186097565949,-5363951565728187051
4350097186097565949,8934878948902408411
4350097186097565949,630831651100348477
7792886053889220161,-1818608831920242374
8793023054666221242,5907221298687398924
-5653685018999330538,-4653836020042332281
-4653836020042332281,4039480952417102913
1149442028819396978,7358743120658680867
-4854080174949497665,3698337232083548513
-3854199175676498768,844641982688873856
-3854199175676498768,6324291111388754690
8359524589555835842,-6192377716103890229
8359524589555835842,-5271733747232358004
5359369588772834743,9146509192468700917
8802446458100491067,-2288652390863265229
8802446458100491067,2460528390051567153
-6962046606718337437,-7154752383833648999
-4200589112729926854,8313816860478517392
-5200726113506927935,-5932391056759866388
7259175568841790177,2904932941037075699
2812493495238238719,3506606446388448264
1255429363788893814,-3026760652624195547
-1744725637042107477,1135013190742086467
-744588636265106420,1135013190742086467
8255556364363894453,-4638359948015624821
-9191306710136658354,7259175568841790177
4373313832006480501,-6599837848209223060
4373313832006480501,2176113691990522905
1373190831171479026,8313816860478517392
1373190831171479026,-5385537249890202479
8816271700543135410,8697050490955193511
8816271700543135410,-2825319746094646426
-5630468373378416690,-7046289575185911002
2816249700493135244,-3315241959305847628
2816249700493135244,-7358589937244777363
-7755760251312795490,-3717741907951064981
-7755760251312795490,8626700618973750024
-309179178474245125,3010920276006572535
-5312820382794140407,630831651100348477
-4312939383521141502,-6289779852907129222
6133764690084410026,6940355838132160535
6133764690084410026,-2317497119690650259
6133764690084410026,7413344850500955337
3698337232083548513,7476760589625268543
4248039953806100751,6493581724141198741
3247902953025099742,6913268882499481459
248035954018101491,3812630496047239920
-2752119047024900440,5840852880867843487
-8754995617056317074,-1818608831920242374
-6754977617002317104,3395688050394648705
-6754977617002317104,-2299947672181109599
-7270992690764838239,-5029367761183847365
-7270992690764838239,-7358589937244777363
-7270992690764838239,-5385537249890202479
-3270956690720838371,1132762216411335839
-3270956690720838371,-7046289575185911002
-2270819689943837066,3035038556984966446
5732944515355059947,5370870069386720811
5732944515355059947,-3026760652624195547
-7713914559325493608,2253846628644635942
8732843514650058678,6416634393997402328
8732843514650058678,929552214112445114
8732843514650058678,8977315052041277515
-3713654557729491068,-4844983888056131462
-3710154354006596575,-3708317668645277943
-4595742089571904833,-1296893385346514597
-3595861090298905936,3060490612540832338
2415173524227782861,-937436842931607517
4415415525561784599,4804738921410031805
-584725475039215926,-2299947672181109599
3972493657017129406,4047468682330031577
-8470472211415525463,738845194850773558
-8470472211415525463,-8276586243967962122
-2470450211317525201,7237193447717198432
-4470468211371525147,490895094889249343
-5378699121209676383,-873181404731804450
-7382441326522573326,-4931965624608608932
-260764653006089998,4689502080141399321
-260764653006089998,-284442997366536173
-5260649651987088163,-8132909213241034354
2872176636559084285,-9070887554893837092
-578156641762363345,6128804744224159220
-7578315642593364536,8794289579418543667
-7578315642593364536,-5533197189576067599
-1510321897564962820,-5247895193618942845
-4510220896859961775,813840053768678454
-7956765969654512096,-3517637179126242000
8932881972353694103,844641982688873856
7932776971796693414,-1315223959315847746
7932776971796693414,-8209651626505353779
7932776971796693414,-9202493221760481170
6932639971019692365,-8132909213241034354
-5513826101327857645,-9151760353406633174
-5513826101327857645,7596780943228995766
-8071059233618203439,-867255783834664811
-71019233546203287,400747363837837128
2615243982215418774,6128804744224159220
4615229981949418360,7477964425265621109
4615229981949418360,-7358589937244777363
-2384929018605582143,-2317497119690650259
-2384929018605582143,-9070887554893837092
-2384929018605582143,738845194850773558
-8388675223914479274,-8520632749868659783
-8388675223914479274,5926107323796891757
-8388675223914479274,6757776550201397844
-8388675223914479274,1454068188007247787
-3388534223137478077,-8129153007982137565
-3388534223137478077,6913268882499481459
5607854572232625967,2253846628644635942
-6395945633142271042,1790630374868647951
8057405216243595195,-7389439858234957818
-7389439858234957818,4715442001886462944
-5389453858436958168,-2158546774951374352
-5389453858436958168,-2053435107881296665
-266893549648994617,2347973810368732059
-266893549648994617,-6748914495015758455
3040328401474530651,-6592842803508310786
6158500871224119394,630831651100348477
6158500871224119394,8057405216243595195
6158500871224119394,-8974466804582129986
-2841676129656881967,-7713914559325493608
-2841676129656881967,5907221298687398924
4715442001886462944,8271038810799090353
-284442997366536173,4689502080141399321
-284442997366536173,-3517637179126242000
715406001842462900,2872176636559084285
-7727523866482191789,-3716565219723564694
6719184207199359959,7394822415369169180
-1277067587393743060,-8834356779822358514
-7720011455952398211,418328811539378284
6726696617713153281,1945786109636206690
279996543863601173,-7601662322270396050
279996543863601173,3894468979819174909
279996543863601173,6899487786424878606
7283655748413496857,-9176307901497282391
-5163066325262054561,-8209651626505353779
1840848880823843395,-7129272008741138808
1840848880823843395,-202658488388760612
4840715880086842414,5840852880867843487
-4046904952599809426,7497132452884561764
-9165709055872875620,6493581724141198741
5956877252529086741,-4842117090584879970
-43144747296912569,-7601662322270396050
-6604751718355632709,-7604888719168633942
-7604888719168633942,-4653836020042332281
5395292281504366735,76251316322796397
2838091149470021485,-8520632749868659783
5838214150045022184,6621328949299074002
2956108618420608905,6493581724141198741
4956126618474609139,5713014937920165769
5399048486759263580,5782598437912985562
5156370773381774555,-6440461292041887516
9156630774705776151,6957390495980542955
-4290228299766776524,5244246852161070930
-4847411431971122436,464098448481254928
-4847411431971122436,-6152189531591576162
946699215012338966,-4653836020042332281
5946584214253337859,-183764869825974842
-7496262653600316163,-4653836020042332281
-7496262653600316163,7476760589625268543
6942933009551442007,-9202493221760481170
8382235673310200820,-4931965624608608932
6264232204593613606,8934878948902408411
-4178747664009041637,-7506384235581390893
1063815048865447049,-7276757922692328501
1063815048865447049,6929574213890444536
-1379124819653208034,-4844983888056131462
-2379261820462209275,-5535923551616745326
-4379247820452209357,-2158546774951374352
9179879420614690447,-3026760652624195547
6179724419779689236,-873181404731804450
6618922083065447616,-3716565219723564694
5061825951620102967,-6968743648143929951
7504765820134758058,-4921793805334628695
-3941819252743792375,-6440461292041887516
180604055055169479,4244109851160069017
180604055055169479,6934860948848408209
180604055055169479,7278414220583882776
-7823160150035726894,-3652432494449008463
1619650717341926052,-5257727564138704831
4619805718368927775,-5932391056759866388
4619805718368927775,1127459907694805235
8505548454445236460,-9091771158315767194
-6941072618461313849,-6270130442784051389
-8273296485558712517,-8377411942628634656
-7273415486317713764,-7602563957335875707
-7273415486317713764,-974948214077502397
-7273415486317713764,-7963789764073362950
6730370718823182775,7476760589625268543
6730370718823182775,2868290634651933512
4730384719025183341,630831651100348477
4730384719025183341,8057405216243595195
4287430850224527380,2409703646005059599
6287448850278527582,-7046289575185911002
844641982688873856,-6192377716103890229
-4155499018100127309,7476760589625268543
-4155499018100127309,-4628321180307498093
-268886646698338239,-7603044093174944268
-7154752383833648999,-3171150797683574404
-7154752383833648999,7467981654311152612
2163040607327628261,-6306904715218704629
3471965724367244818,-982546890824575042
-3531693480182650642,3833526104478731847
-6531816480725651453,1936426631796262053
5353288621685179703,-7602563957335875707
5353288621685179703,-7382441326522573326
5353288621685179703,-7046289575185911002
5353288621685179703,-3228559176932703230
2353421622418180700,-3388534223137478077
2478695500618560154,-3880682617352937394
-8424110050280813309,5607854572232625967
6904717554955151340,6913268882499481459
6904717554955151340,-6531816480725651453
6904717554955151340,-3381299024709108173
8904735555009151318,5956877252529086741
-8541903517951398969,-6531816480725651453
461773686652496701,-3517637179126242000
461773686652496701,-6636530880935474404
7461900687223497572,-7154752383833648999
-2539026947967982415,-7521397384381138775
-1538889947190981142,-4328908197646748895
7461031052158017715,1833966078556927530
7461031052158017715,-3951934460716379725
7461031052158017715,-6491404294933335370
8461136052903019092,-8129153007982137565
8461136052903019092,6934860948848408209
-7308850312940048311,4350097186097565949
-3308846312896048251,-3530498516767785588
-3308846312896048251,3698337232083548513
-7865809443640391823,8794289579418543667
7820378771178228515,5727179283235569021
2820237770657228086,5727179283235569021
2820237770657228086,-6489468578488009978
-5183558434685668615,-4842117090584879970
5702343302237640989,-5533197189576067599
7702329302227641319,-2149884934935655725
1135013190742086467,6179724419779689236
3134999190540085909,5707939385348112587
-3197365677142313316,-1172491018201020094
-5640305545736968503,6233332241905300962
-5640305545736968503,-6388689223924479176
-8075733003501829416,6934860948848408209
5370870069386720811,-6746100647744083283
5928085201623066659,10765275175571242
5928085201623066659,6189759144033325615
3685645489515579384,1711676439522387331
6685544489022578691,6493581724141198741
6685544489022578691,8581614941770002764
827494981788980052,6128804744224159220
827494981788980052,-578156641762363345
-1172491018201020094,-512794068235242963
-1172491018201020094,-4931965624608608932
6277846260132427404,-7578315642593364536
5277709259355426347,-3026760652624195547
5277709259355426347,1255429363788893814
-7169012814272124935,-9071279048844153004
5952941860558359871,6233332241905300962
-3047203140006640650,-7046289575185911002
-8608059476818882548,-7867382784409665450
-2289743852863129386,-7515893735868429527
-5289642852158128373,-641296879189318453
-5289642852158128373,-5183558434685668615
-5289642852158128373,7278414220583882776
-6289779852907129222,6179724419779689236
-5732564720446782766,2787171473654490487
-2272840038915065759,-9189942151584218583
-8276586243967962122,-6289779852907129222
6170121829697589402,-1716547219669564708
-2158546774951374352,-4653836020042332281
-3158683775760375553,4244109851160069017
-1715880907958721415,1195896392220930869
2284379093365280181,2253846628644635942
3284260092574278990,2253846628644635942
-3841172786213101111,4689502080141399321
3158986214629900032,464098448481254928
2158849213884899151,6493581724141198741
1158968214639900190,7312924884970992973
3601908083158555273,-3026760652624195547
-7844932991499998016,6128804744224159220
-7844932991499998016,3065185060409823831
-5833678375673307423,8690965822342756180
-7283993654004755131,-6440461292041887516
4047468682330031577,8064131816828727404
-3395612187041625063,-2026327474615253081
4928686579058965613,-3171150797683574404
-6517930494079585324,-1716547219669564708
-7074211991214451843,2042413966701758841
-5074225991224451769,-7867382784409665450
-5074225991224451769,-5183558434685668615
1929433213325443915,461773686652496701
929552214112445114,461773686652496701
929552214112445114,-3717741907951064981
6929574213890444536,7476760589625268543
-7517165859759106844,-8506521236582392808
7486533344878788752,3313675859625516103
3168235720721035056,6621328949299074002
3168235720721035056,-3478495961956304702
5821099149145127900,-3026760652624195547
5821099149145127900,6179724419779689236
-5507078822517359344,3010920276006572535
-7507096822571359314,3010920276006572535
-7507096822571359314,-309179178474245125
8939629250892191652,-512794068235242963
8939629250892191652,6926244324609892988
-1064152954200704555,6493581724141198741
1821708782890605889,8064131816828727404
-9181954421703290111,-8132909213241034354
3261043446953365142,-2667619839677460873
7261047446949365330,2804720921356031819
7261047446949365330,-8974466804582129986
-1939629710310803463,-3517637179126242000
-1939629710310803463,-447621759006218148
2060630291013198133,-7939651710392803797
-7939651710392803797,6493581724141198741
-7939651710392803797,-3308846312896048251
6755259377998476531,5576644993511241222
-6691599696714076992,6493581724141198741
